response_id,vignette_id,unit,title,setting,condition,block,model,A_accuracy,A_adaptation,A_actionable,A_cultural,B_accuracy,B_adaptation,B_actionable,B_cultural,C_accuracy,C_adaptation,C_actionable,C_cultural,final_accuracy,final_adaptation,final_actionable,final_cultural,final_total,needs_adjudication,total_diff,A_notes,B_notes,C_notes,adjudication_notes
R0607,M14,,,C,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0608,M10,,,C,1,3,Claude-Sonnet,1.0,1.0,1.0,0.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,False,0.0,,,C= most of the care not available at PHC,
R0609,M03,,,C,2,3,Gemini-Flash,2.0,2.0,2.0,0.0,,,,,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,6.0,False,0.0,,,"O= cultural aspect, care of geriatric px with multiple comorbidities, medication adherence ",
R0610,M10,,,A,1,3,GPT-4o-mini,1.0,2.0,2.0,0.0,,,,,2.0,2.0,2.0,0.0,1.5,2.0,2.0,0.0,5.5,False,1.0,,,,
R0611,M23,,,C,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0612,S08,,,B,1,3,Gemini-Flash,2.0,1.0,1.0,0.0,,,,,2.0,1.0,0.0,0.0,2.0,1.0,0.5,0.0,3.5,False,1.0,,,"C = there is no facility or specialist for management of this px in a shc. They're saying you should be monitoring gcs, until patient will cone",
R0613,P14,,,C,1,3,Gemini-Flash,2.0,2.0,2.0,0.0,,,,,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,6.0,False,0.0,,,O= education on dka,
R0614,M08,,,A,1,3,LLaMA-3-70B,1.0,1.0,2.0,1.0,,,,,2.0,1.0,1.0,1.0,1.5,1.0,1.5,1.0,5.0,False,0.0,,,c = ctpa might not be readily available ,
R0615,S01,,,C,2,3,Gemini-Flash,1.0,2.0,2.0,0.0,,,,,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,5.0,False,0.0,O - paracentsis in the absence of pregnancy kit,,o= I think they should have started antibiotics ,
R0616,M11,,,C,2,3,GPT-4o-mini,0.0,1.0,0.0,1.0,,,,,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,2.5,False,1.0,,,C= referral is not just for investigations but for them to take over care. No need to further bring down BP this low for ischemic stroke,
R0617,O08,,,A,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0618,M22,,,A,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0619,S01,,,B,1,3,GPT-4o-mini,2.0,1.0,2.0,1.0,,,,,1.0,1.0,1.0,1.0,1.5,1.0,1.5,1.0,5.0,True,2.0,,,C= you don't need to do CT scan. This patient can be managed in SHC but no CT scan,
R0620,O02,,,B,1,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0621,M10,,,B,1,3,LLaMA-3-70B,1.0,0.0,1.0,0.0,,,,,2.0,0.0,0.0,0.0,1.5,0.0,0.5,0.0,2.0,False,0.0,,,C = no icu and no ct scan,
R0622,P11,,,A,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0623,P08,,,C,2,3,Gemini-Flash,2.0,1.0,1.0,0.0,,,,,2.0,1.0,0.0,0.0,2.0,1.0,0.5,0.0,3.5,False,1.0,"C - no oxygen in PHC, but mentions immediate referral so the child can survive

O - mentions referral to UITH so some idea of adaptation but can be general or phc, so not specific",,"C= no oxygen in phc, this patient needs urgent specialist care",
R0624,M13,,,C,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0625,O01,,,C,2,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0626,O01,,,C,1,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0627,S06,,,A,1,3,Gemini-Flash,1.0,2.0,2.0,0.0,,,,,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,5.0,False,0.0,"C - oxygen, 
epinephrine used",,C= investigations should have come earlier,
R0628,O04,,,A,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0629,S06,,,B,1,3,Gemini-Flash,1.0,0.0,1.0,1.0,,,,,2.0,0.0,0.0,1.0,1.5,0.0,0.5,1.0,3.0,False,0.0,,,O: didn't mention investigations at all C: managed px as if he were in a THC,
R0630,P14,,,A,1,3,GPT-4o-mini,2.0,2.0,2.0,1.0,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,False,0.0,,,,
R0631,M06,,,C,1,3,Gemini-Flash,2.0,0.0,1.0,1.0,,,,,2.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,4.5,False,1.0,,,C= some of the investigations are not available at PHC level ,
R0632,P07,,,C,1,3,GPT-4o-mini,1.0,0.0,0.0,1.0,,,,,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,False,0.0,"O - not known to be chd, no mention of propanolol, knee to chest
C - no o2 in phc",,"C - this px needs immediate specialist care, o= no mention of something as simple as knee chest position ",
R0633,O12,,,C,2,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0634,P12,,,B,1,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0635,P02,,,B,1,3,LLaMA-3-70B,1.0,1.0,1.0,0.0,,,,,1.0,2.0,2.0,0.0,1.0,1.5,1.5,0.0,4.0,True,2.0,"O -Nasal irrigation, small, frequent feeds
Gentle oro-pharyngeal suction if needed.",,C: Antibiotics is not contraindicated,
R0636,O07,,,B,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0637,O01,,,A,1,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0638,O11,,,C,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0639,S02,,,A,1,3,Claude-Sonnet,2.0,2.0,2.0,0.0,,,,,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,6.0,False,0.0,,,O= no counselling,
R0640,O07,,,C,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0641,M16,,,C,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0642,M20,,,C,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0643,O11,,,B,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0644,P12,,,A,1,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0645,O12,,,A,2,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0646,S03,,,B,1,3,Claude-Sonnet,2.0,1.0,1.0,1.0,,,,,2.0,1.0,0.0,1.0,2.0,1.0,0.5,1.0,4.5,False,1.0,,,C: no burns unit,
R0647,S08,,,B,1,3,GPT-4o-mini,2.0,0.0,1.0,1.0,,,,,2.0,0.0,0.0,1.0,2.0,0.0,0.5,1.0,3.5,False,1.0,,,o= there was no mention of referral.  this px needs urgent specialist care,
R0648,M07,,,C,1,3,GPT-4o-mini,1.0,1.0,0.0,1.0,,,,,2.0,1.0,0.0,1.0,1.5,1.0,0.0,1.0,3.5,False,1.0,,,,
R0649,S01,,,C,1,3,GPT-4o-mini,2.0,0.0,0.0,0.0,,,,,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,False,0.0,C - unavailable things,,C: no facility for fancy investigations or procedures in PHC,
R0650,P10,,,C,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0651,P14,,,A,2,3,Claude-Sonnet,2.0,2.0,2.0,1.0,,,,,1.0,2.0,2.0,1.0,1.5,2.0,2.0,1.0,6.5,False,1.0,,,o= don't give insulin when seum k is >3.3,
R0652,S02,,,A,1,3,Gemini-Flash,2.0,0.0,2.0,0.0,,,,,1.0,2.0,2.0,0.0,1.5,1.0,2.0,0.0,4.5,False,1.0,,,"C= not straight to surgery, no peritonitis",
R0653,O12,,,A,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0654,M09,,,B,1,3,LLaMA-3-70B,2.0,1.0,1.0,0.0,,,,,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,4.0,False,0.0,,,c= patient needs immediate isolation. no isolation center in SHC,
R0655,M05,,,C,1,3,LLaMA-3-70B,1.0,1.0,0.0,1.0,,,,,2.0,0.0,0.0,1.0,1.5,0.5,0.0,1.0,3.0,False,0.0,,,c= no oxygen and nebulizer,
R0656,P16,,,B,1,3,LLaMA-3-70B,1.0,1.0,1.0,0.0,,,,,2.0,1.0,1.0,0.0,1.5,1.0,1.0,0.0,3.5,False,1.0,O - m/c/s wound,,c= no facility for SCBU in SHC,
R0657,S08,,,C,1,3,Claude-Sonnet,2.0,0.0,0.0,0.0,,,,,2.0,1.0,0.0,0.0,2.0,0.5,0.0,0.0,2.5,False,1.0,,,c= no oxygen and facility for urgent investigation,
R0658,S03,,,A,2,3,Gemini-Flash,2.0,2.0,2.0,0.0,,,,,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,6.0,False,0.0,,,,
R0659,P16,,,C,2,3,LLaMA-3-70B,1.0,2.0,2.0,0.0,,,,,2.0,2.0,1.0,0.0,1.5,2.0,1.5,0.0,5.0,False,0.0,O - m/c/s wound,,c= iv access will be difficult at PHC level,
R0660,M05,,,A,2,3,LLaMA-3-70B,2.0,2.0,2.0,0.0,,,,,1.0,2.0,2.0,0.0,1.5,2.0,2.0,0.0,5.5,False,1.0,,,"o = no follow up care, maintenance therapy",
R0661,S01,,,B,1,3,LLaMA-3-70B,1.0,2.0,2.0,0.0,,,,,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,5.0,False,0.0,O - antibiotics,,o= no mention of antibiotics,
R0662,O12,,,B,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0663,M22,,,A,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0664,M04,,,C,1,3,LLaMA-3-70B,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,False,0.0,,,c= no facility for mentioned investigations ,
R0665,O06,,,C,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0666,S01,,,A,2,3,LLaMA-3-70B,1.0,2.0,2.0,0.0,,,,,1.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,5.0,False,0.0,O - rule out ectopic preg,,o = no mention of IV antibiotics ,
R0667,M19,,,B,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0668,M13,,,B,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0669,M17,,,C,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0670,M01,,,B,1,3,Gemini-Flash,2.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,1.5,1.0,1.5,1.0,5.0,False,0.0,,,o= no mention of follow up care with hematologist,
R0671,M15,,,C,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0672,P09,,,A,2,3,Claude-Sonnet,1.0,2.0,1.0,0.0,,,,,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,4.0,False,0.0,"C - wrong artesunate dose, fluid rescus wrong",,c = missed the dose of artesunate,
R0673,M03,,,C,2,3,GPT-4o-mini,2.0,0.0,1.0,0.0,,,,,1.0,0.0,0.0,1.0,1.5,0.0,0.5,0.5,2.5,False,1.0,,,o = no mention of glycemic status or control. c = px needs specialist care ,
R0674,P07,,,B,1,3,LLaMA-3-70B,1.0,1.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.5,False,1.0,O - knee chest ,,"o= simpler investigations like fbc were not even mentioned, no knee chest position. c= they chose to manage px themselves ",
R0675,O07,,,A,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0676,M03,,,C,1,3,LLaMA-3-70B,1.0,1.0,0.0,0.0,,,,,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,False,0.0,,,c= can't continue metformin when px is that sick. no facility for debridement,
R0677,O03,,,A,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0678,S03,,,B,1,3,LLaMA-3-70B,1.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,False,0.0,,,"c= no specialist care for burns, no mention of intubation,  no icu",
R0679,M04,,,A,1,3,GPT-4o-mini,1.0,1.0,2.0,0.0,,,,,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,4.0,False,0.0,,,"o = no mention of transfusion or likely causes of the upper gi bleeding, c = refer to which gastroenterologist again",
R0680,M09,,,C,1,3,LLaMA-3-70B,2.0,1.0,1.0,0.0,,,,,2.0,1.0,0.0,0.0,2.0,1.0,0.5,0.0,3.5,False,1.0,,,c = no facility for isolation and care of lassa fever,
R0681,M05,,,A,1,3,LLaMA-3-70B,2.0,0.0,2.0,1.0,,,,,2.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,5.0,False,0.0,,,c = which higher level facility again,
R0682,P05,,,A,1,3,GPT-4o-mini,0.0,2.0,0.0,1.0,,,,,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,False,0.0,,,c = no mention of wound care. didn't get diagnosis,
R0683,S05,,,A,1,3,Gemini-Flash,2.0,2.0,2.0,0.0,,,,,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,6.0,False,0.0,,,,
R0684,O13,,,C,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0685,P14,,,A,1,3,LLaMA-3-70B,1.0,0.0,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,3.0,False,0.0,O - fluid changing,,c = didn't talk about how to give insulin and electrolytes. refer to which higher center?,
R0686,P16,,,A,1,3,GPT-4o-mini,1.0,2.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,1.0,1.5,1.5,1.0,5.0,False,0.0,"O - m/c/s wound, blood culture, antibiotics",,"c = mentioned refer, no mcs or blood culture",
R0687,M11,,,A,1,3,GPT-4o-mini,0.0,2.0,0.0,1.0,,,,,0.0,2.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,False,0.0,,,"c = no mention of ng tube feeding, or npo, no need to drop the BP this low for ischemic stroke",
R0688,O13,,,A,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0689,S01,,,A,1,3,Gemini-Flash,2.0,2.0,2.0,0.0,,,,,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,6.0,False,0.0,,,,
R0690,M17,,,C,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0691,O04,,,A,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0692,O06,,,A,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0693,M02,,,A,2,3,GPT-4o-mini,0.0,2.0,0.0,1.0,,,,,0.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,4.0,True,2.0,C - certainly dont give iv fluid,,"O = no mention of investigations , IVF will kill the patient ",
R0694,O10,,,A,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0695,M16,,,B,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0696,M09,,,C,1,3,Gemini-Flash,2.0,1.0,0.0,0.0,,,,,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,False,0.0,,,"c = this patient has no business in phc, should be referred to thc immediately ",
R0697,P13,,,C,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0698,M18,,,B,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0699,S02,,,C,1,3,Gemini-Flash,2.0,2.0,2.0,0.0,,,,,2.0,2.0,1.0,0.0,2.0,2.0,1.5,0.0,5.5,False,1.0,,,c = there might not be expertise for ng tube,
R0700,S04,,,C,1,3,LLaMA-3-70B,2.0,1.0,1.0,0.0,,,,,2.0,1.0,0.0,0.0,2.0,1.0,0.5,0.0,3.5,False,1.0,,,c = chest tube cannot be passed at phc level,
R0701,O03,,,B,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0702,P15,,,A,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0703,O11,,,A,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0704,P03,,,A,1,3,LLaMA-3-70B,1.0,0.0,2.0,0.0,,,,,1.0,1.0,1.0,0.0,1.0,0.5,1.5,0.0,3.0,False,0.0,O - does not mention ampi and gent as the combination of choice,,c = lumber puncture after antibiotics.  which higher facility,
R0705,S04,,,A,1,3,Gemini-Flash,2.0,2.0,2.0,0.0,,,,,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,6.0,False,0.0,,,,
R0706,M23,,,C,2,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0707,P10,,,A,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0708,O11,,,B,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0709,P15,,,C,2,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0710,P01,,,A,1,3,Claude-Sonnet,1.0,2.0,2.0,1.0,,,,,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,6.0,False,0.0,"C - no need for oxygen, no need for antibiotics",,c = no need for oxygen ,
R0711,M06,,,B,1,3,GPT-4o-mini,1.0,0.0,2.0,1.0,,,,,2.0,1.0,1.0,0.0,1.5,0.5,1.5,0.5,4.0,False,0.0,,,c = chest tube cannot be passed at this level,
R0712,M11,,,A,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0713,O04,,,C,1,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0714,M23,,,C,2,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0715,M10,,,B,1,3,Claude-Sonnet,1.0,0.0,1.0,0.0,,,,,1.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,2.0,False,0.0,,,c = no facility for ct. seizure termination should come earlier. no facility for icu,
R0716,P06,,,A,1,3,Gemini-Flash,2.0,1.0,2.0,1.0,,,,,2.0,2.0,2.0,1.0,2.0,1.5,2.0,1.0,6.5,False,1.0,,,,
R0717,O08,,,A,1,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0718,S07,,,A,1,3,Gemini-Flash,2.0,2.0,2.0,0.0,,,,,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,6.0,False,0.0,,,,
R0719,P03,,,C,1,3,LLaMA-3-70B,1.0,1.0,0.0,1.0,,,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,False,0.0,"O - does not mention ampi and gent as the combination of choice, no phenobarb prophylaxis",,"c = no facility for LP. didn't mention simpler investigations like rbs, mp",
R0720,P01,,,A,1,3,LLaMA-3-70B,1.0,1.0,2.0,0.0,,,,,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,4.0,False,0.0,"O - misses and isnt specific about mgt eg IV fluids how much, shouldnt only consider ors in the setting of shock, no zinc
O - still suggests referral when in teaching hospital",,"c = said severely dehydrated, then said ors. where do you want to refer again?",
R0721,O07,,,B,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0722,P04,,,B,1,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0723,P12,,,B,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0724,M05,,,C,2,3,GPT-4o-mini,1.0,1.0,0.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,3.5,False,1.0,,,"c = no nebulizer, spacer might not be available, should follow up care with specialist ",
R0725,P15,,,A,2,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0726,M09,,,A,1,3,LLaMA-3-70B,2.0,2.0,2.0,0.0,,,,,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,6.0,False,0.0,,,,
R0727,M05,,,C,2,3,Gemini-Flash,2.0,2.0,2.0,0.0,,,,,2.0,2.0,1.0,0.0,2.0,2.0,1.5,0.0,5.5,False,1.0,,,c = spacer might not be available ,
R0728,P09,,,B,1,3,Gemini-Flash,1.0,1.0,1.0,0.0,,,,,1.0,2.0,1.0,0.0,1.0,1.5,1.0,0.0,3.5,False,1.0,"C - wrong artesunate dose
O - no tepid sponging",,"no simpler investigations like mrdt, no mention of rbs, missed dose of artesunate",
R0729,P08,,,C,2,3,LLaMA-3-70B,0.0,1.0,1.0,0.0,,,,,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,1.5,False,1.0,C - giving fluid to this patient is dangerous. it  considers referral in phc setting instead of an immediate need given the resources,,"c = pneumonia in HF, no caution in fluids, no mention of Furosemide. no oxygen",
R0730,S04,,,B,1,3,Claude-Sonnet,2.0,0.0,1.0,0.0,,,,,2.0,1.0,1.0,0.0,2.0,0.5,1.0,0.0,3.5,False,1.0,,,c = can't pass chest tube. patient should have been referred immediately after decompression. ,
R0731,O08,,,C,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0732,O10,,,B,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0733,P01,,,B,1,3,LLaMA-3-70B,1.0,1.0,2.0,0.0,,,,,2.0,2.0,2.0,0.0,1.5,1.5,2.0,0.0,5.0,True,2.0,"O - can be more detailed about the actions eg doses, reassessment times , input output monitoring",,,
R0734,S08,,,A,1,3,Claude-Sonnet,2.0,2.0,2.0,1.0,,,,,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.5,6.5,False,1.0,,,,
R0735,M02,,,A,2,3,Claude-Sonnet,2.0,2.0,2.0,1.0,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,False,0.0,,,,
R0736,S03,,,B,1,3,Gemini-Flash,2.0,2.0,1.0,0.0,,,,,2.0,1.0,1.0,0.0,2.0,1.5,1.0,0.0,4.5,False,1.0,,,c = no facility for endotracheal intubation ,
R0737,P13,,,C,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0738,O08,,,C,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0739,M22,,,B,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0740,P08,,,A,1,3,Gemini-Flash,1.0,2.0,2.0,0.0,,,,,2.0,2.0,2.0,0.0,1.5,2.0,2.0,0.0,5.5,False,1.0,"C - IV cloxacillin, would not be among first line, IV ceft is given in two divided doses",,,
R0741,M18,,,B,1,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0742,M06,,,C,1,3,LLaMA-3-70B,2.0,1.0,1.0,0.0,,,,,2.0,2.0,1.0,0.0,2.0,1.5,1.0,0.0,4.5,False,1.0,,,c = there might not be facility for xray,
R0743,P05,,,B,1,3,Claude-Sonnet,2.0,1.0,1.0,1.0,,,,,2.0,2.0,1.0,1.0,2.0,1.5,1.0,1.0,5.5,False,1.0,,,"c = there might not be facility for adequate neonatal care, patient needs neonatologists",
R0744,M18,,,C,2,3,LLaMA-3-70B,,,,,,,,,,,,,,,,,,False,,,,,
R0745,P15,,,A,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0746,O12,,,C,2,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0747,M17,,,C,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0748,M13,,,B,1,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0749,M09,,,C,1,3,Claude-Sonnet,1.0,1.0,2.0,0.0,,,,,2.0,2.0,1.0,0.0,1.5,1.5,1.5,0.0,4.5,False,1.0,,,c = ribavirin cannot be available ,
R0750,S03,,,A,1,3,Claude-Sonnet,2.0,2.0,2.0,1.0,,,,,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.5,6.5,False,1.0,,,,
R0751,P15,,,A,2,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0752,M08,,,A,1,3,Claude-Sonnet,1.0,2.0,2.0,1.0,,,,,2.0,1.0,1.0,1.0,1.5,1.5,1.5,1.0,5.5,False,1.0,,,c = ctpa might not be readily available ,
R0753,P09,,,A,2,3,LLaMA-3-70B,1.0,2.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,False,0.0,"C - wrong artesunate dose
O - no tepid sponging",,"o = must dilute D50, wrong Artesunate dose",
R0754,M03,,,B,1,3,GPT-4o-mini,2.0,0.0,1.0,1.0,,,,,2.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,4.5,False,1.0,,,c = no physiotherapy or wound specialist in SHC,
R0755,M14,,,A,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0756,O04,,,B,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0757,M19,,,A,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0758,S02,,,B,1,3,GPT-4o-mini,1.0,1.0,1.0,0.0,,,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,False,0.0,"C - CT not indicated, USS not done",,"c = no mention of npo, ct not available ",
R0759,M04,,,B,1,3,LLaMA-3-70B,1.0,1.0,1.0,1.0,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,4.5,False,1.0,,,"c = why azithromycin? no mention of metro, no fancy labs",
R0760,O08,,,B,1,3,GPT-4o-mini,,,,,,,,,,,,,,,,,,False,,,,,
R0761,O02,,,C,2,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0762,M16,,,B,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0763,P16,,,A,1,3,Claude-Sonnet,2.0,0.0,2.0,1.0,,,,,1.0,2.0,2.0,0.0,1.5,1.0,2.0,0.5,5.0,False,0.0,,,"o = no mention of monitoring of blood glucose, only one time correction. this is sepsis o",
R0764,M17,,,C,1,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0765,M09,,,B,1,3,Gemini-Flash,1.0,1.0,1.0,0.0,,,,,2.0,1.0,1.0,0.0,1.5,1.0,1.0,0.0,3.5,False,1.0,,,c = no facility for lassa care. immediate stabilization and referral would suffice ,
R0766,S04,,,C,1,3,Gemini-Flash,2.0,1.0,0.0,0.0,,,,,2.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,2.5,False,1.0,,,c = decompression and chest tube insertion sadly can't be done at this level,
R0767,P14,,,A,1,3,Claude-Sonnet,2.0,2.0,2.0,1.0,,,,,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,7.0,False,0.0,,,,
R0768,S02,,,A,1,3,LLaMA-3-70B,2.0,2.0,2.0,0.0,,,,,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,6.0,False,0.0,,,,
R0769,M23,,,A,1,3,Gemini-Flash,,,,,,,,,,,,,,,,,,False,,,,,
R0770,M18,,,A,2,3,Claude-Sonnet,,,,,,,,,,,,,,,,,,False,,,,,
R0771,M04,,,B,1,3,Claude-Sonnet,2.0,1.0,2.0,0.0,,,,,2.0,1.0,1.0,0.0,2.0,1.0,1.5,0.0,4.5,False,1.0,,,c = there might not be facility for abdominal xray or laparotomy,
